行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
彭州市,成都润盈置业有限公司,彭州市致和镇连封村4、5社,其他普通商品住房用地,房屋和土木工程业,3.646800,拍卖出让,70,17067.3360,下限:1.00上限:2.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=85abe4bf-ee17-4895-9ec6-9d27b4e80a47,2020-08-26 11:32:17
合江县,福宝镇中心幼儿园旁商住楼,福宝镇中心幼儿园旁边,其他普通商品住房用地,房地产业,1.064314,拍卖出让,70,1133.4937,下限:1.00上限:1.80,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8b36fa2a-d115-4ee6-89c0-4791273072b3,2020-08-26 11:32:19
元坝区,工业用地,昭化区虎跳镇三公村,工业用地,其他服务业,1.332354,挂牌出让,50,349.0000,下限:1.00上限:0.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8ef6eccc-527f-411b-b652-1d419fb97203,2020-08-26 11:32:22
彭州市,成都润盈置业有限公司,彭州市致和镇百祥村7社,其他普通商品住房用地,房地产业,5.902463,拍卖出让,70,15936.6600,下限:1.00上限:1.50,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d48a223e-9a21-4cb8-addb-65f0218bd89a,2020-08-26 11:32:24
元坝区,工业用地,昭化区元坝镇挂花村,工业用地,其他服务业,1.373460,挂牌出让,30,486.0000,下限:0.80上限:0.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d907f740-7ade-438a-8e59-c437a242aa86,2020-08-26 11:32:27
盐亭县,四川丹尼特家居制造有限公司,经开区,工业用地,制造业,2.070000,挂牌出让,50,382.9500,下限:1.00上限:3.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e6da1f85-47e7-411d-b549-776443892107,2020-08-26 11:32:30
眉山市本级,四川城市职业学院,东临规划道路，西临四川城市职业学院，南临规划道路，北临四川城市职业学院。,科教用地,教育业,13.215071,拍卖出让,50,8928.0000,下限:上限:1.80,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ec300bb2-5219-4a2a-ac09-08133befef70,2020-08-26 11:32:33
眉山市本级,四川工商学院,东临四川工商学院，西临大学路，南临岷东大道，北临四川工商学院。,科教用地,教育业,3.274726,拍卖出让,50,2513.0000,下限:上限:1.80,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fdaada31-3ffc-4134-9f1c-fc9b62f44042,2020-08-26 11:32:36
什邡市,四川振鸿钢制品有限公司,四川什邡经济开发区（北区）昌平大道与朝阳大道交汇处,工业用地,金属制品业,14.830350,挂牌出让,50,2329.0000,下限:0.70上限:0.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=21e575b8-66bf-4592-99e6-aea9ff4d79f9,2020-08-26 11:32:38
汉源县,万里工业园区061号项目,汉源万里工业园区,工业用地,金属制品业,2.088750,挂牌出让,50,204.0000,下限:0.60上限:0.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2a26f2c8-de2c-4698-942a-36c2d6000653,2020-08-26 11:32:42
绵阳市本级,电子设备制造项目,高新区河边镇项家庙村7、8社、海峰村8社和磨家镇冯家湾村2、8社,工业用地,通讯设备、计算机及其他电子设备制造业,2.057972,挂牌出让,50,2188.2301,下限:1.20上限:3.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=62249169-1f71-4bce-84da-3459d375ff2e,2020-08-26 11:32:44
眉山市本级,眉山川中富牛石油燃气有限公司,东临富牛镇桐坡村三组，南临富牛镇桐坡村三组，西临富牛镇桐坡村三组，北临富牛镇桐坡村三组。,批发零售用地,批发和零售业,0.379720,拍卖出让,40,1076.0000,下限:上限:0.50,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8bc6387d-b5e3-4b95-af07-02782ad41843,2020-08-26 11:32:47
自贡市本级,贡舒片区E1-01-1地块,贡舒片区E1-01-1地块,其他普通商品住房用地,房地产业,19.540727,拍卖出让,商服40年、住宅70年,35173.3086,下限:1.00上限:,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bc043c89-e346-4981-945d-05d33b0cd8d3,2020-08-26 11:32:50
盐亭县,黄金,经开区,工业用地,制造业,5.139120,挂牌出让,50,950.7372,下限:1.00上限:3.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cb2366da-8247-4117-bb24-a95668d40634,2020-08-26 11:32:52
绵阳市本级,电子设备制造项目,高新区河边镇项家庙村7、8社、玉皇庙村7社和磨家镇冯家湾村1、2、8、9社,工业用地,通讯设备、计算机及其他电子设备制造业,41.784215,挂牌出让,50,18890.5106,下限:1.20上限:3.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d3ceb742-0645-49f4-8c8f-26c8c1fe6bbf,2020-08-26 11:32:55
汉源县,万里工业园区059号项目,汉源万里工业园区,工业用地,其它,3.107070,挂牌出让,50,303.0000,下限:0.70上限:0.00,2018年12月26日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f63c844e-8cad-47db-a08e-32cdb12d10f0,2020-08-26 11:32:57
丹棱县,绿色窑炉及配套设施改造项目,丹棱县杨场镇朱沟村,工业用地,砖瓦、石材及其他建筑材料制造,1.796922,挂牌出让,50,199.4300,下限:1.00上限:,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0046104f-6e71-4212-8b64-2e1f11303418,2020-08-26 11:33:01
江阳区,泸州豪能传动技术有限公司地块二,高新区酒谷大道五段以南,工业用地,汽车制造,4.574642,挂牌出让,50,1646.8704,下限:1.00上限:2.20,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0739a137-f413-4e1b-8cb7-8e9ffbc25951,2020-08-26 11:33:03
乐至县,(2018)112号地块,天池镇棉花湾村,中低价位、中小套型普通商品住房用地,房地产业,3.333400,拍卖出让,70,11066.8880,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=08bf7eee-db33-40f8-9717-14c8948cabf7,2020-08-26 11:33:06
江阳区,泸州豪能传动技术有限公司地块三,高新区酒谷大道五段以南,工业用地,汽车制造,9.180048,挂牌出让,50,3304.8168,下限:1.00上限:2.20,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=21d56ac1-0dae-4790-909c-8cea6404ec26,2020-08-26 11:33:09
乐至县,(2018)131号地块,天池镇香炉沟村,中低价位、中小套型普通商品住房用地,房地产业,1.226800,拍卖出让,70,2968.8560,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2a889122-b01b-4f45-ad35-e427a5c577f6,2020-08-26 11:33:11
乐至县,(2018)134号地块,天池镇东郊二组、幸福村三社,中低价位、中小套型普通商品住房用地,房地产业,3.375100,拍卖出让,70,8403.9990,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3c440ef0-14a5-425d-b2f6-cd7c99ce345b,2020-08-26 11:33:14
乐至县,(2018)118号地块,天池镇香炉沟村一社,中低价位、中小套型普通商品住房用地,房地产业,3.174600,拍卖出让,70,7682.5320,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5fee751b-d934-45ac-bede-4d1d6698aec0,2020-08-26 11:33:17
乐至县,(2018)135号地块,天池镇东郊二组、幸福村三社,中低价位、中小套型普通商品住房用地,房地产业,1.749500,拍卖出让,70,4373.7500,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7ddd9e5c-2344-4389-9a5b-4ef55364f87d,2020-08-26 11:33:19
乐至县,(2018)116号地块,天童大道,中低价位、中小套型普通商品住房用地,房地产业,0.592500,拍卖出让,70,1789.3500,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7fb6c651-2b4a-4dcc-bb10-35759c93acab,2020-08-26 11:33:22
丹棱县,丹棱县马嘴河土特产包装项目,丹棱县张场镇金峡村,工业用地,农、林、牧、渔服务业,0.999845,挂牌出让,50,133.9500,下限:1.00上限:,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=82c60893-a8b8-412d-9c75-82c0b386c598,2020-08-26 11:33:24
绵阳市本级,工业,经开区塘汛镇红五村5社、三河村3、6社,工业用地,化学原料及化学制品制造业,8.903671,挂牌出让,50,4356.8633,下限:0.90上限:0.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=945afba6-befd-4c03-b579-d95dbd905555,2020-08-26 11:33:27
成都市本级,金牛区凤凰山单石桥,金牛区凤凰山单石桥,其他普通商品住房用地,房地产业,6.850996,拍卖出让,70,138389.1900,下限:1.00上限:2.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9a8f01d1-c200-4d4b-bc15-0a4475a05dc4,2020-08-26 11:33:29
青白江区,成都千年树家私有限公司,青白江区黄金路以南、同心大道以东,工业用地,家具制造业,2.588815,挂牌出让,20,277.7840,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a37abe8c-cd9e-4c80-9e5c-5a2dd7d1d0a2,2020-08-26 11:33:32
青白江区,成都兆路塑胶有限公司,青白江区万年路以西、民强路以北,工业用地,塑料制品业,2.794431,挂牌出让,20,320.4856,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a53e31bb-164b-4d38-948b-2ea1486876f8,2020-08-26 11:33:35
成都市本级,成都天府辰悦置业有限公司,天府新区正兴街道秦皇寺村五组，兴隆街道罗家店村二、三组,其他商服用地,商务服务业,7.658506,拍卖出让,40,151934.4801,下限:1.00上限:4.50,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a60da4e7-f66a-4b35-803f-33587c2645cd,2020-08-26 11:33:38
乐至县,(2018)110号地块,天池镇报国寺村,中低价位、中小套型普通商品住房用地,房地产业,3.358100,拍卖出让,70,8630.3170,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a85c629f-e57c-4244-9dcc-6467b067e80b,2020-08-26 11:33:40
平昌县,PC-2018B001,金宝新区,其他普通商品住房用地,房地产业,1.186870,拍卖出让,70,3430.0000,下限:1.00上限:2.80,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=af9f73ac-3425-4c8d-9346-8bbb54961ad8,2020-08-26 11:33:43
乐至县,(2018)122号地块,天池镇西郊工业园区,中低价位、中小套型普通商品住房用地,房地产业,3.036600,拍卖出让,70,7804.0620,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cc218f2d-7b28-41e3-9ada-4ca8ded6f243,2020-08-26 11:33:45
青白江区,成都市成基新型材料有限责任公司,青白江区向阳路以北、青白江大道以西,工业用地,金属制品业,2.144088,挂牌出让,20,244.6952,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=df712851-477b-4097-bf99-36741fc5d783,2020-08-26 11:33:48
青白江区,成都海金科技开发有限公司,青白江区华金大道以南、同济大道以西,工业用地,其它,2.534904,挂牌出让,20,233.9112,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=ee7a8f0e-425b-4557-b9c0-f8e35a0662fc,2020-08-26 11:33:50
乐至县,(2018)133号地块,天池镇幸福村十一社、接龙村九社,中低价位、中小套型普通商品住房用地,房地产业,1.080900,拍卖出让,70,2777.9130,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fb732913-8523-49bd-8bd1-2ccd8b0c5785,2020-08-26 11:33:54
丹棱县,绿色窑炉及配套设施改造二期项目,丹棱县杨场镇朱沟村,工业用地,砖瓦、石材及其他建筑材料制造,0.890192,挂牌出让,50,98.7900,下限:1.00上限:,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fd171b78-b0a0-4444-a58e-8cde557b96d3,2020-08-26 11:33:56
通川区,房地产开发项目,通川区罗江镇柳家坝,其他普通商品住房用地,房地产业,9.554679,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,22357.9200,下限:1.00上限:2.40,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4d4f1fa0-6f93-4d61-b90c-1f8799cf8d6a,2020-08-26 11:34:00
马边彝族自治县,四川德顺源食品股份有限公司,民建镇光明村3组,工业用地,农副食品加工业,3.782607,挂牌出让,50,700.0000,下限:1.00上限:1.50,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=928e55bc-52cb-45cd-bec7-8614aebfc6a5,2020-08-26 11:34:03
乐至县,(2018)119号地块,天池镇仙鹤观村八社九社,中低价位、中小套型普通商品住房用地,房地产业,4.453800,拍卖出让,70,12114.3360,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c2938c80-8a30-4613-9807-d0dd859aa0bc,2020-08-26 11:34:05
通川区,房地产开发项目,通川区罗江镇柳家坝,其他普通商品住房用地,房地产业,8.703423,拍卖出让,其他普通商品住房用地70年;其他商服用地40年;,20365.8000,下限:1.00上限:2.40,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d035f386-79d1-43ce-a2b5-9ad94edf6c45,2020-08-26 11:34:08
青白江区,成都君斯豪隆发动机配件制造有限公司,青白江区西林路以南、同辉路以西,工业用地,通用设备制造业,1.122919,挂牌出让,20,129.9624,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4501d46d-da54-4fb5-b952-b1ab3a43b0f6,2020-08-26 11:34:10
青白江区,瀚都（成都）供应链服务有限公司,青白江区仁寿路以北、东风路以西,仓储用地,仓储业,10.944743,挂牌出让,20,2954.6540,下限:1.50上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=832a0449-ee1c-4256-8c38-ebdbe0a1d684,2020-08-26 11:34:13
汶川县,阿坝州川青甘高原物流产业园区建设项目,汶川县威州镇七盘沟村,仓储用地,其它,1.596900,挂牌出让,50,367.7400,下限:0.00上限:1.20,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9f1d2c1b-c459-4d2b-bb16-27340b3ecc40,2020-08-26 11:34:15
汶川县,阿坝州川青甘高原物流产业园区建设项目,汶川县威州镇七盘沟村,批发零售用地,其它,1.227300,挂牌出让,汶威国存建2018-1号地块为批发市场用地（兼容物流仓储比例≤45%）。土地出让年限商业40年、工业50年。,417.8000,下限:0.00上限:1.20,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c7bb7cc3-133f-4524-9217-13dff32ac935,2020-08-26 11:34:20
青白江区,成都大成功机械股份有限公司,青白江区三西路以西、正兴路以南,工业用地,汽车制造,10.122193,挂牌出让,20,1024.9264,下限:1.00上限:3.00,2018年12月25日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d33864a0-3a88-48b3-bdb1-7a2c37d68292,2020-08-26 11:34:22
