行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
广汉市,广汉市金工机械有限公司,三星堆镇楠林村（原西外乡楠林村）,工业用地,电气机械及器材制造业,0.111519,挂牌出让,20,12.5250,下限:0.80上限:,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5b4c511a-d7f8-4517-a041-c2db49e8a985,2020-08-24 18:41:19
广汉市,四川六脉科技创新产业发展有限公司,白琮路与高新路交汇处东北侧,工业用地,科学研究、技术服务和地质勘查业,7.494097,挂牌出让,50,2076.2127,下限:1.20上限:,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a46a8265-49fd-4b7d-977f-8cb34ad2b739,2020-08-24 18:41:21
绵阳市本级,工业,经开区松垭镇福新社区（原方山寺村）和活观音社区,工业用地,通用设备制造业,2.412352,挂牌出让,50,1443.9911,下限:1.00上限:3.00,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b1191e70-e20a-41ea-967d-46425db19103,2020-08-24 18:41:23
广汉市,广汉市弘源建设发展有限公司,航空路与规划道路西侧,商务金融用地,建筑业,4.626049,挂牌出让,40,9159.5771,下限:上限:2.50,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d05ec1fc-a1fd-40b9-9906-514299ea96b3,2020-08-24 18:41:27
南部县,火车站物流园,南部县老鸦镇、南隆镇,批发市场用地,装卸搬运和其他运输服务业,6.226000,挂牌出让,40,2577.4960,下限:1.00上限:1.60,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d54207ed-dd6a-4f07-81d4-8a4659323693,2020-08-24 18:41:30
自贡市本级,大安旧城C-01地块,大安旧城C-01地块,交通服务场站用地,城市公共交通业,0.182500,挂牌出让,50,221.7375,下限:上限:,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d956f695-00f6-41c3-a1ce-7ebe46594fb5,2020-08-24 18:41:32
广汉市,广汉市弘源建设发展有限公司,航空路与规划道路西北侧,商务金融用地,房地产业,4.568023,挂牌出让,40,9044.6856,下限:上限:2.50,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e2c4350f-fbce-4af8-b697-8389d24f8324,2020-08-24 18:41:34
成都市本级,成华区保和街道东升社区2组、东虹社区4、5组、集体地块,成华区保和街道东升社区2组、东虹社区4、5组、集体地块,城镇住宅用地,房地产业,6.084185,拍卖出让,70,194692.8000,下限:1.00上限:2.00,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fd7dbdd8-5942-41f9-9502-da561514f366,2020-08-24 18:41:37
广汉市,广汉鸿达硬质合金有限责任公司,小汉镇,工业用地,金属制品业,0.467920,挂牌出让,47,175.5000,下限:1.20上限:,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=386c30b9-4b32-4a9d-a105-3ab041514da0,2020-08-24 18:41:39
广汉市,广汉市弘源建设发展有限公司,金杖路与航空路交汇处西北侧,其他商服用地,房地产业,2.354317,挂牌出让,40,4661.5477,下限:上限:2.00,2020年08月19日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=89234046-01ea-4265-b08a-6ac0b18e5871,2020-08-24 18:41:41
雅安市本级,四川雅安经济开发区B-13-23-2,名山区永兴街道、草坝镇,工业用地,农副食品加工业,1.185797,挂牌出让,50,125.0000,下限:1.00上限:,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0b2ef6ec-1569-45e8-9bb0-50ce2101a43e,2020-08-24 18:41:44
龙泉驿区,成都华侨城锦华投资有限公司,龙泉驿区东安湖片区岐山寺路以南,城镇住宅用地,房地产业,21.808642,拍卖出让,城镇住宅用地70年;商务金融用地40年;,113738.8773,下限:上限:2.27,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2908fa18-40d7-459c-a6a8-34bd79f2c296,2020-08-24 18:41:47
峨眉山市,峨眉山发展（控股）有限责任公司,峨眉山市峨九路与彭桥河交界的东南侧,零售商业用地,零售业,4.793953,挂牌出让,40,4818.0000,下限:上限:2.00,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4535c6c6-0b11-4cfd-bdcd-12e75ba3bcd9,2020-08-24 18:41:57
长宁县,古河镇国有建设用地使用权挂牌出让,古河镇红色村,工业用地,农副食品加工业,0.256373,挂牌出让,50年,47.4290,下限:1.00上限:,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4884ebac-dd04-4c94-871e-f7a9ea430542,2020-08-24 18:42:08
雅安市本级,四川雅安经济开发区B-13-23-4,草坝镇,工业用地,农副食品加工业,4.344003,挂牌出让,50,457.0000,下限:1.00上限:,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6cbdd092-3c2d-41bb-b016-afc35791c748,2020-08-24 18:42:11
广汉市,广汉市众工机械有限责任公司,川陕公路旁,工业用地,电气机械及器材制造业,0.603050,挂牌出让,20,79.6400,下限:1.20上限:,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a7d72551-76c4-4900-bc50-318783f3edf8,2020-08-24 18:42:14
长宁县,古河镇国有建设用地使用权挂牌出让,古河镇红色村,工业用地,农副食品加工业,0.163537,挂牌出让,50,30.2543,下限:1.00上限:,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=bdb55caa-c7a6-438a-b84e-c74c28321cba,2020-08-24 18:42:16
广汉市,四川省广鸥置业有限公司,滨湖路与益学路交汇处西北侧,商务金融用地,房地产业,1.474083,挂牌出让,40,1658.3434,下限:上限:1.50,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=d7e74fdc-4840-4eaa-894b-f71244c79b51,2020-08-24 18:42:19
广安区,广罗GL2019—1号,广安区,其他商服用地,其他服务业,0.397800,挂牌出让,40,1110.0000,下限:上限:0.50,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=de4f8a0a-fcd7-4689-b450-8fccd3c12891,2020-08-24 18:42:21
渠县,渠县经济开发区GYY2019A13-1地块,渠县经济开发区,工业用地,畜牧业,1.000000,挂牌出让,50,345.0000,下限:1.20上限:,2020年08月18日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e8b884bd-7113-48bc-9961-2ea588122132,2020-08-24 18:42:23
德昌县,德昌县K-2759号地块,德州街道大坪村,工业用地,金属制品业,3.330563,挂牌出让,50,570.0000,下限:0.70上限:,2020年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0e8b4ce9-ffdf-4487-bc13-6678c687e924,2020-08-24 18:42:25
德昌县,德昌县K-2670号地块,银厂工业园区,工业用地,其它,1.171622,挂牌出让,50,190.0000,下限:0.70上限:,2020年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0dd8d8b1-ade0-4c3c-8dc7-fb4ea65dfd68,2020-08-24 18:42:28
西充县,西充县人民政府关于公开出让南西田园新城等11宗国有建设用地使用权的批复,南西田园新南西大道侧,城镇住宅用地,建筑业,5.605312,拍卖出让,70,7380.0000,下限:1.00上限:1.10,2020年08月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=968954d8-5e28-4a89-9c14-6768ce4c5fa9,2020-08-24 18:42:30
西充县,西充县人民政府关于南西田园新城2019-N-1-2号等9宗国有建设用地出让事项的批复,晋城街道办白鹤铺村西古路侧,零售商业用地,燃气生产和供应业,1.000046,挂牌出让,40,384.0000,下限:上限:0.12,2020年08月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a5aed425-68bd-4ba9-9033-3534b2739fae,2020-08-24 18:42:33
西充县,西充县人民政府关于公开出让南西田园新城等11宗国有建设用地使用权的批复,南西田园新南西大道侧,城镇住宅用地,建筑业,5.240069,拍卖出让,70,7140.0000,下限:1.00上限:1.10,2020年08月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a9cd1918-3eb4-49dd-a30a-5101a9af87ee,2020-08-24 18:42:36
丹棱县,中车集体四川丹齿零部件,四川丹棱经济开发A区,工业用地,汽车制造,8.686260,挂牌出让,50,1163.9600,下限:1.00上限:,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1f0174b6-52ad-43ff-a504-2b7d96e4b5b8,2020-08-24 18:42:38
昭觉县,昭觉县晓川畜产品屠宰加工项目,昭觉县城北乡普提村史里社,工业用地,农副食品加工业,3.285783,挂牌出让,50,595.0000,下限:1.00上限:1.50,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2e55d774-acd0-4c72-94e9-67bdb83b473e,2020-08-24 18:42:41
龙泉驿区,成都华侨城锦华投资有限公司,龙泉驿区东安湖片区环湖南路以南、岐山寺路以北,其他商服用地,文化、体育和娱乐业,13.926707,拍卖出让,其他商服用地40年;城镇住宅用地70年;,77140.3724,下限:1.00上限:3.16,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4de52dd3-91f7-45ea-a90f-92d38db26a63,2020-08-24 18:42:43
元坝区,商服兼城镇住宅,昭化区元坝镇场镇,城镇住宅用地,房地产业,0.238829,拍卖出让,70,590.0000,下限:1.00上限:3.00,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=5c6eb384-9174-41e4-a2f2-163d8b317679,2020-08-24 18:42:45
绵阳市本级,缝纫机配件、缝纫机电机配件等研发制造项目,高新区永兴镇茅针寺村,工业用地,通用设备制造业,5.336385,挂牌出让,50,2689.5388,下限:1.00上限:3.00,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b30ba84e-f882-43b6-984a-f3b1b453105e,2020-08-24 18:42:48
龙泉驿区,成都威鸿置业有限公司,龙泉驿区龙泉街道岐山寺路以南、书接路以北,其他商服用地,汽车制造,7.813035,挂牌出让,0,16501.7985,下限:1.00上限:5.78,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=da52266c-8ef4-4e07-82cc-44913aec6d7c,2020-08-24 18:42:50
元坝区,商服兼城镇住宅,昭化区元坝镇场镇,城镇住宅用地,房地产业,0.251212,拍卖出让,70,620.0000,下限:1.00上限:3.00,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e7187a59-cd02-44c2-826f-0b19ebeddb71,2020-08-24 18:42:53
青白江区,成都粮食集团有限公司,青白江区宝成铁路以东,仓储用地,批发业,0.716992,挂牌出让,20,204.4537,下限:0.70上限:3.00,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c5fca281-737b-4bb2-9760-52f21cbf1467,2020-08-24 18:42:55
青神县,青神川能水务有限公司,青竹街道钟家山村,公用设施用地,环境管理业,4.333565,挂牌出让,50,1138.0000,下限:0.00上限:0.40,2020年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fde79238-f490-41e9-81d5-9b45e3249e33,2020-08-24 18:42:58
彭山县,四川华欣科技有限公司,宏业路以东，创新五路中段以北,工业用地,化学原料及化学制品制造业,0.317020,挂牌出让,20,43.0000,下限:0.60上限:,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=05fbbc88-b25e-4e8f-bb6e-43a690b74752,2020-08-24 18:43:00
通川区,新建商服用地,通川区磐石镇场坝村,其他商服用地,零售业,0.388954,挂牌出让,40,239.0300,下限:上限:0.80,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=26f6c656-6d24-41e7-a92e-a62c3d974316,2020-08-24 18:43:03
彭山县,四川金高丽新材料有限公司,百业路以西，创新三路以南,工业用地,化学原料及化学制品制造业,3.463479,挂牌出让,50,676.0000,下限:0.90上限:,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=28d5c397-938a-45de-972a-614aaf097bdc,2020-08-24 18:43:05
古蔺县,西区加油站,古蔺镇联合村,零售商业用地,零售业,0.365920,拍卖出让,40,7795.8000,下限:上限:0.60,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2f9599b2-4268-4373-bce0-82f4f523ca1a,2020-08-24 18:43:08
彭山县,蜀羊防水科技有限公司,成眉石化园区,工业用地,化学原料及化学制品制造业,0.406857,挂牌出让,50,74.0000,下限:1.00上限:,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=48ce2016-e7fe-4ea8-a02e-357cc6af718d,2020-08-24 18:43:10
江安县,康家坝农产品加工区D1-01-01-II地块,康家坝园区,工业用地,食品制造业,3.319168,挂牌出让,50,647.2378,下限:1.00上限:,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=580c4eda-11da-4b90-80ef-0d2ab6fe22fa,2020-08-24 18:43:13
江阳区,江南科技产业园公交首末站建设用地项目,泸州国家高新区江南科技产业园,交通服务场站用地,城市公共交通业,1.333600,挂牌出让,30,800.1600,下限:上限:0.40,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6370fffe-702a-45b4-9e56-7694790866b5,2020-08-24 18:43:15
仁寿县,四川御樽源实业有限公司,陵州大道东侧,零售商业用地,房地产业,2.233814,拍卖出让,40,2280.0000,下限:上限:2.00,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7b3a3ee2-3f3a-434d-b1ae-9eeb17fd23b2,2020-08-24 18:43:18
旌阳区,鸿成.仁合府（二期）,旌阳区太华山路与涪江西路交会处西北角,城镇住宅用地,房地产业,4.512466,拍卖出让,城镇住宅用地70年;零售商业用地40年;餐饮用地40年;其他商服用地40年;,26465.6131,下限:1.00上限:2.90,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=9762770f-2623-456d-bbe4-e98686bb3810,2020-08-24 18:43:21
泸县,工厂,县城踏水桥半岛东侧,工业用地,农副食品加工业,1.444314,拍卖出让,50,263.5644,下限:1.00上限:,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a7687f0c-0037-45fa-98ef-35badc99514e,2020-08-24 18:43:24
平武县,零售商业项目,平武县龙安镇（原武警中队片区）,零售商业用地,零售业,0.378650,挂牌出让,0,670.0000,下限:上限:1.20,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e6391395-6d7c-4bce-a8d9-c0439f3dd3a9,2020-08-24 18:43:26
大英县,娱乐康体用地,盐井街道太吉村,其他商服用地,其他服务业,2.159500,挂牌出让,40,2203.2000,下限:上限:0.60,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=86f6ed2c-7882-451d-bc27-0ea4011b29ae,2020-08-24 18:43:29
旌阳区,幸福人家（B区）,旌阳区涪江西路与紫金山路交会处东南角,城镇住宅用地,房地产业,1.069192,拍卖出让,城镇住宅用地70年;零售商业用地40年;批发市场用地40年;餐饮用地40年;旅馆用地40年;商务金融用地40年;娱乐用地40年;其他商服用地40年;,5035.8943,下限:1.00上限:2.80,2020年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=b043f5a6-2ed5-4648-9689-b10bdc512d42,2020-08-24 18:43:31
梓潼县,房地产,文昌镇文丰村,城镇住宅用地,房地产业,6.286842,拍卖出让,70,17917.4997,下限:1.00上限:3.00,2020年08月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=174e1a1b-4038-48df-bb55-222ec6da8239,2020-08-24 18:43:34
射洪县,盛新锂业302.9亩工业用地,射洪经开区锂电园朗晟科技以南经锂大道以东地块,工业用地,其他服务业,20.193315,挂牌出让,50,3210.7400,下限:1.00上限:,2020年08月04日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=359dee6c-999f-41c1-825f-4e251758de87,2020-08-24 18:43:36
