行政区域,项目名称,项目位置,土地用途,行业分类,面积(公顷),供地方式,土地使用年限,成交价(万元),约定容积率,合同签订日期,数据来源,数据写入日期
武胜县,YK-25建设,沿口镇富强路与两路口正街交叉口西北侧,城镇住宅用地,房地产业,5.645565,拍卖出让,商服40年，住宅70年,25000.0000,下限:1.00上限:1.50,2019年08月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=03c3fad9-279c-49c0-971a-b717492bd8ad,2020-08-26 16:52:18
蓬安县,2018年13号宗地,相如镇安汉大道旁（相如镇藤茨沟村1、9组）,仓储用地,仓储业,2.380800,挂牌出让,50,432.1152,下限:1.00上限:3.00,2019年08月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3d81ac5c-12fd-46b8-b06d-0a7a48c7f8e4,2020-08-26 16:52:20
武胜县,街子工业园区04-04-01地块建设,街子工业园区创业大道与强武路交叉口东南侧,工业用地,家具制造业,1.000070,挂牌出让,50年,98.0000,下限:0.40上限:2.00,2019年08月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7b6be9e7-4345-45a2-aabe-02b372e4cec9,2020-08-26 16:52:24
511903000,商住,文治街道B-03-10地块,城镇住宅用地,房地产业,2.248350,拍卖出让,其他商服用地40年;城镇住宅用地70年;,5255.0000,下限:1.00上限:2.50,2019年08月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8967b88b-343f-4f1c-9ec1-73011e3f92bb,2020-08-26 16:52:26
武胜县,烈面镇通江街中段南侧建设,烈面镇通江街中段南侧,城镇住宅用地,房地产业,0.152310,拍卖出让,住宅70年,690.0000,下限:1.00上限:2.50,2019年08月12日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=afdc6de1-40a4-4e22-b1fa-34eb3a091655,2020-08-26 16:52:29
彭山县,四川精事达科技有限公司,石化园区石化六路以南，石化大道延伸段以东,工业用地,化学原料及化学制品制造业,6.667318,挂牌出让,50,1201.0000,下限:0.60上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=07141009-fb50-44fb-bada-62ea0889781c,2020-08-26 16:52:33
彭山县,眉山市彭山区鑫源气体有限公司,石化园区产业大道以西，创新五路以北,工业用地,化学原料及化学制品制造业,1.466669,挂牌出让,50,339.0000,下限:0.60上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=34c03a35-47d2-4ccf-a2ab-0b36c0f43f92,2020-08-26 16:52:36
彭山县,四川天途化工有限公司,石化园区创新三路以南，百业路以西,工业用地,化学原料及化学制品制造业,3.333403,挂牌出让,50,600.0000,下限:0.60上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=48ddd551-8068-4249-ab14-ecf0564ed183,2020-08-26 16:52:39
彭山县,四川高绿平环境科技有限公司,石化园区石化六路以北,工业用地,废弃资源和废旧材料回收加工业,0.983983,挂牌出让,50,222.0000,下限:0.50上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=536c17f1-96c1-4914-8604-fccfb15331b4,2020-08-26 16:52:41
彭山县,四川彭山供排水有限公司,观音镇岷江二桥引道以北，贝尔大道以西,工业用地,水的生产和供应业,2.663286,挂牌出让,30,400.0000,下限:0.10上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=68fed217-11d5-4724-a4f6-967213a6060e,2020-08-26 16:52:44
彭山县,四川精事达科技有限公司,石化园区石化六路以南，石化七路以西,工业用地,化学原料及化学制品制造业,4.739723,挂牌出让,50,1067.0000,下限:0.60上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6cb08f17-5dce-4586-b016-c5004a03d3ad,2020-08-26 16:52:47
彭山县,四川鼎瑞建筑材料有限公司,观音镇,工业用地,粘土及其他土砂石开采,5.925866,挂牌出让,50,1334.0000,下限:0.20上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7d1c9d56-4401-4a62-bfd8-78d2c24aa5e6,2020-08-26 16:52:51
营山县,营山信德房地产开发有限公司,一环路北段南侧，新建中医院东侧,城镇住宅用地,房地产业,3.684900,拍卖出让,城镇住宅用地70年;其他商服用地40年;,19732.9550,下限:1.00上限:1.80,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7d2cd0bd-0e33-4545-8d8a-760419e261c9,2020-08-26 16:52:53
成都市本级,成都德商置业有限公司,天府新区华阳街道香山村一、二、四、十组,城镇住宅用地,房地产业,6.794575,拍卖出让,70,172406.6800,下限:1.00上限:2.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=7ed58792-b9af-4fd5-9d7e-21b3512dec6e,2020-08-26 16:52:56
彭山县,四川格林达电子材料有限公司,创新三路以北，宏业路以东,工业用地,通讯设备、计算机及其他电子设备制造业,4.666900,挂牌出让,50,1090.0000,下限:0.60上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=906f0d8b-6b65-4bfe-8078-5753df22f711,2020-08-26 16:52:59
营山县,营山慧诚房地产开发有限公司,县城一环路西段（观音村路口）,城镇住宅用地,房地产业,3.649600,拍卖出让,城镇住宅用地70年;其他商服用地40年;,15756.3550,下限:1.00上限:2.20,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=a6ece08d-8319-475f-88bf-1bc271a7d2d2,2020-08-26 16:53:02
成都市本级,成都信勤置业有限公司,天府新区华阳街道香山村四、十组,城镇住宅用地,房地产业,7.125981,拍卖出让,70,185897.3280,下限:1.00上限:2.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=c7c27bba-1746-4563-883a-9bc692899f22,2020-08-26 16:53:04
西昌市,凉山川航置业有限公司安宁镇ANF5-02号地块商业用地,西昌市安宁镇和平村,其他商服用地,房地产业,6.113016,拍卖出让,城镇住宅用地70年;其他商服用地40年;,10150.0000,下限:1.00上限:1.20,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=fe6b8d1e-e3d3-45d1-8211-43f472e88c34,2020-08-26 16:53:07
东坡区,四川铁投城乡投资建设集团有限责任公司,东坡湖南片区,教育用地,房屋和土木工程业,1.548624,拍卖出让,50,2330.0000,下限:0.00上限:1.20,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8de3af4c-187d-4213-b01f-9cdfb85e8c19,2020-08-26 16:53:09
西昌市,东方电气（西昌）氢能源有限公司加氢站,西昌市小庙村李家村、焦家村,其他商服用地,燃气生产和供应业,0.335315,拍卖出让,40,388.0000,下限:1.00上限:,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f661823c-abd1-4e3c-b6a1-9d7858eb7a91,2020-08-26 16:53:12
乐至县,(2018)23号地块,天池镇棉花湾村一社、二社,城镇住宅用地,房地产业,4.870900,拍卖出让,70,20457.7800,下限:1.00上限:3.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=079c2ca9-367a-4884-b816-1404e70b45a5,2020-08-26 16:53:15
511903000,食品厂,巴中经济技术开发区工业园——食品产业园三叉河地块二期,工业用地,食品制造业,0.644990,挂牌出让,50,85.0000,下限:1.00上限:,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1e542ceb-10d3-422d-bc8c-d5dad86aa9e8,2020-08-26 16:53:18
彭山县,四川禹王防水建材有限公司,产业大道以东，创新二路以南,工业用地,化学纤维制造业,5.065964,挂牌出让,50,760.0000,下限:0.60上限:0.00,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=3eb5d08b-6102-454e-a466-027459536df8,2020-08-26 16:53:21
511903000,商业,文治街道B-02-02地块,其他商服用地,房地产业,3.491780,拍卖出让,40,7900.0000,下限:上限:1.50,2019年08月09日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=81140388-f64e-41c2-87e6-04182e726e74,2020-08-26 16:53:24
甘孜县,2019-G-01,甘孜县呷拉乡呷拉村,其他商服用地,农业,4.216200,挂牌出让,50,375.2400,下限:1.00上限:1.50,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2cc0ef4b-836a-44f3-bb10-e027bbf58d35,2020-08-26 16:53:27
新津县,成都国信玖鑫置业有限公司,新津县花源镇柳河村9组,城镇住宅用地,房地产业,2.339729,拍卖出让,70,19372.9368,下限:1.00上限:1.80,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=4745e3b5-b9ed-4379-82fa-822151f802f8,2020-08-26 16:53:32
资中县,血橙洗选中心,资中县明心寺镇,工业用地,农、林、牧、渔服务业,0.572780,拍卖出让,50,71.9100,下限:1.00上限:0.00,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=59646a7c-b270-47a6-aa3c-f703c4599e03,2020-08-26 16:53:34
西昌市,攀钢集团西昌钢钒有限公司二类工业用地（M2）,西昌市钒钛产业园区,工业用地,金属制品业,0.670240,挂牌出让,50,303.0000,下限:1.00上限:,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f1ba3b12-7541-438f-8f4e-8a37a0916a72,2020-08-26 16:53:37
仁寿县,万科企业股份有限公司,清水镇石鼓花海社区,城镇住宅用地,房地产业,1.693512,拍卖出让,70,4149.0000,下限:1.00上限:1.00,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0205a814-55cb-4ed0-a043-1e785f26d3d8,2020-08-26 16:53:40
仁寿县,万科企业股份有限公司,清水镇大坡社区,城镇住宅用地,房地产业,1.379450,拍卖出让,70,3183.0000,下限:1.00上限:1.30,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=0984ccff-44f4-45d1-ad7d-e03e2e377cfe,2020-08-26 16:53:43
青白江区,成都蓉台包装有限公司,青白江区同心大道以东,工业用地,造纸及纸质品业,3.190738,挂牌出让,20,324.3488,下限:1.00上限:3.00,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=11beabd6-c865-42cc-8c40-0caa7f4d09e9,2020-08-26 16:53:46
青白江区,远青供应链管理（成都）有限公司,青白江区桂平大道以北、青解路跨线桥以西,仓储用地,仓储业,5.336431,挂牌出让,20,1415.8900,下限:1.50上限:3.00,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1ca7b835-6b0a-4506-90fb-be2740edda17,2020-08-26 16:53:49
仁寿县,万科企业股份有限公司,清水镇石鼓花海社区,城镇住宅用地,房地产业,1.231947,拍卖出让,70,3622.0000,下限:1.00上限:1.20,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=57c0f5c7-5726-4595-b0f0-a1622d827dab,2020-08-26 16:53:53
米易县,米易县丙谷镇橄榄河村2019－01号地块项目,米易县丙谷镇橄榄河村2019－01号地块,其他商服用地,商务服务业,9.295312,拍卖出让,40,11000.0000,下限:0.00上限:2.00,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=650c5236-fb16-4fc6-9b24-e8285aa77fff,2020-08-26 16:53:55
新都区,成都香城智慧家居产业发展有限公司,新都区斑竹园镇檀木社区1、6组、龙桥镇瑞云社区17、18组,城镇住宅用地,房地产业,8.476335,拍卖出让,住宅用地70年、商业用地40,45771.6000,下限:1.00上限:1.80,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=6d8c638c-24a9-4ee8-9547-c41f7737948b,2020-08-26 16:53:59
仁寿县,万科企业股份有限公司,清水镇大坡社区,教育用地,房地产业,0.467269,拍卖出让,50,631.0000,下限:1.00上限:1.20,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=973547e6-f839-48f3-8cb2-7acebde07547,2020-08-26 16:54:01
新都区,成都万科蓉丰置业有限公司,新都区大丰街道太平社区,城镇住宅用地,房地产业,8.703415,拍卖出让,70,135772.5000,下限:1.00上限:2.00,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=e1204a20-638e-47c9-b68c-30788f5ac35e,2020-08-26 16:54:04
青白江区,成都锐龙机械制造有限公司,青白江区黄金路以南、文澜路以东,工业用地,仓储业,1.848386,挂牌出让,20,210.3456,下限:1.00上限:3.00,2019年08月08日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=f40a7984-afde-4b88-8bfa-ba89bbf74102,2020-08-26 16:54:08
德阳市本级,百事食品(四川)生产基地项目,市区泰山路与齐湖路交会处西南角,工业用地,食品制造业,7.889800,挂牌出让,50,1609.5192,下限:0.70上限:,2019年08月07日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=651edbca-14b5-491c-ab68-dce49418104a,2020-08-26 16:54:10
江阳区,高新区古蔺易地扶贫产业园384亩,高新区泰安互通立交南侧,工业用地,汽车制造,25.631500,挂牌出让,50,5690.1930,下限:1.00上限:2.20,2019年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=00125880-a7ef-484f-b577-08d5a33799c3,2020-08-26 16:54:13
南部县,加油站,老鸦镇流杯村4、7、12社,零售商业用地,商务服务业,0.182000,拍卖出让,40,322.1400,下限:0.00上限:1.20,2019年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=cb2ee9a0-ad8c-4c93-9be4-71b9b6a3f5fc,2020-08-26 16:54:15
五通桥区,乐山市东润房地产开发有限公司,冠英镇荣丰村8.9组,城镇住宅用地,房地产业,2.041272,拍卖出让,70,7000.0000,下限:1.00上限:2.50,2019年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2ae9c57a-5a11-4c32-bdde-3441b6ed39ff,2020-08-26 16:54:18
仁寿县,四川叠云联动科技产业有限公司,仁寿县视高镇兴安大道西侧,工业用地,其它,7.326184,挂牌出让,50,1063.0000,下限:1.00上限:,2019年08月06日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=8a16ecb7-cee2-4bab-a8cc-db59f0017a49,2020-08-26 16:54:20
自贡市本级,大山铺组团B-28-2地块,大安区新民镇燎原村7组、团结镇红星村4组,教育用地,教育业,6.532700,挂牌出让,50,2743.7340,下限:上限:1.00,2019年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=059e7bba-a747-43fb-8a8d-a7582581a8f9,2020-08-26 16:54:23
青神县,青神县天翔机械制造有限责任公司,工业园区,工业用地,通用设备制造业,1.657900,挂牌出让,45,149.2200,下限:1.00上限:0.00,2019年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=1c0b4bf9-f608-49aa-b852-07ab71562d34,2020-08-26 16:54:25
广安市本级,帝谷·公园城5期,枣山园区天成街旁,城镇住宅用地,房地产业,4.822900,拍卖出让,70,20800.0000,下限:1.00上限:3.00,2019年08月05日,https://www.landchina.com/default.aspx?tabid=386&comname=default&wmguid=75c72564-ffd9-426a-954b-8ac2df0903b7&recorderguid=2250ecd0-5ea6-4c3d-ac60-ca89260f3166,2020-08-26 16:54:28
